nome_imagem,expectancia,moda,mediana,amplitude_quadratica,variancia,assimetria,curtose,entropia,rotulo
24.jpg,174.75284996811226,177,177.0,42849.0,594.5643752482175,-1.42703881444883,4.627020716571417,1.6284806451854104,4
25.jpg,145.95406170280611,164,156.0,24649.0,859.4313439139223,-1.9264449085574444,2.7353167341651874,1.6761973369364098,4
26.jpg,143.09321189413265,152,149.0,36100.0,510.76413121753717,-2.2025058154273416,5.927043549394302,1.3704668843637853,4
27.jpg,131.35746173469389,141,135.0,38025.0,1078.8952998709847,-0.2187773510772843,-0.5904599257107708,2.118949839925424,4
28.jpg,177.55066167091837,246,206.0,57600.0,4926.335204441018,-0.6260715254354285,-1.0565423792329254,2.505526149653509,4
29.jpg,160.50101642219389,175,172.0,37636.0,948.149393099539,-1.8417304287737044,2.912733345388858,1.4258193783893074,4
3.jpg,148.22899394132654,146,150.0,53361.0,1158.6742438539175,-0.3169858827766582,-0.32796731225333753,2.17254513678497,4
30.jpg,142.05082110969389,146,145.0,33856.0,413.07107792909517,-1.3370316799154194,4.273306590704066,1.4846666865667746,4
31.jpg,161.3845065369898,178,172.0,31329.0,852.6477342829611,-1.722895914736941,2.209406933500607,1.3089382140840362,4
32.jpg,136.19921875,166,154.0,22801.0,1184.4804011753627,-0.6265283192838342,-1.0947874410290435,1.9712132510966383,4
33.jpg,139.76851482780611,138,140.0,37249.0,529.7952068663299,-0.3361057103987733,0.33957282137969713,1.6556999610437884,4
34.jpg,145.56664540816325,210,152.0,53361.0,2434.4837200604893,-0.5361386741112939,-0.7448739781931746,2.4885480287423882,4
35.jpg,141.58049665178572,198,162.0,55225.0,2935.933092993133,-0.4863907170093295,-1.2117180839727875,2.5181241531499965,4
36.jpg,174.64269770408163,185,181.0,10816.0,253.63616638310694,-1.1990454606137462,0.7512572351468649,1.025726924943292,4
37.jpg,119.84913105867346,126,122.0,20164.0,231.04304691713486,-0.8973001297557763,1.2865978461785534,1.2810838555624375,4
38.jpg,124.79219148596938,134,127.0,18225.0,450.3683470309351,-0.5642447269914933,0.15610435900546138,1.496981688022038,4
39.jpg,150.12661431760205,177,159.0,40000.0,1164.3349932087108,-1.3503009503667431,1.8765097382149882,1.9450669896127335,4
4.jpg,120.4542012117347,180,132.0,36100.0,2774.8846212209937,-0.31158863939489295,-1.341559214334937,2.4058633859217986,4
40.jpg,117.3578802614796,176,152.0,60516.0,3931.186833229923,-0.41482811618031895,-1.5627591631277595,2.1871793273663833,4
41.jpg,163.4479432397959,164,165.0,36864.0,221.40035131820684,-1.690061891345279,8.248541699600537,1.0488039772723263,4
42.jpg,191.54994419642858,221,209.0,54289.0,2249.40351641908,-1.9715297074920741,3.0560575857027974,2.019750499995715,4
5.jpg,191.85174186862244,221,213.0,46656.0,2868.0931542522453,-1.4987233265456783,0.918475513778672,2.1403810583507847,4
6.jpg,149.88205516581633,168,162.0,22201.0,846.3848055339466,-1.3135173326330716,0.7014393743688778,1.6692620249137395,4
7.jpg,137.16147161989795,145,140.0,22500.0,285.62156722208994,-3.4281748378607193,15.212723590420492,0.6974957057812992,4
8.jpg,133.0362922512755,142,139.0,24336.0,414.46346683295656,-1.7021769180665887,2.606640839361588,1.0695233387628522,4
9.jpg,141.22755899234693,3,147.0,49284.0,2505.4283667774507,-0.9281459246346676,0.5752067102077847,2.516058142691237,4
