nome_imagem,expectancia,moda,mediana,amplitude_quadratica,variancia,assimetria,curtose,entropia,rotulo
59.jpg,62.28474650349651,0,30.0,65025.0,5600.7988910196555,0.8077294060653837,-0.8235658401782602,3.466962293720054,0
6.jpg,69.79835008741259,0,30.5,65025.0,6786.020526123943,0.7084683104164422,-1.0732224065181633,3.4819776061916548,0
60.jpg,59.90783435314685,0,27.0,65025.0,4815.71293250403,0.6596748035501204,-1.1277995798545954,3.370230489510918,0
61.jpg,68.4838013548951,0,27.0,65025.0,6276.83086741159,0.6517380305899492,-1.1348174706486065,3.4816353753968614,0
62.jpg,74.13764750874125,0,35.0,65025.0,6922.661860637114,0.5529012696952824,-1.2887987641120753,3.481238865025561,0
63.jpg,69.14920236013987,0,32.0,65025.0,6333.190096610274,0.6246931761418013,-1.2158946657763712,3.4551063971844354,0
64.jpg,68.50161166958041,0,29.0,65025.0,6145.1283300074165,0.6159748108014347,-1.1884738060884357,3.471608458719298,0
65.jpg,70.18135380244755,0,30.0,64516.0,6674.802092223163,0.6618866327580982,-1.1481356396135844,3.484622130011141,0
66.jpg,56.18736341783217,0,26.0,65025.0,4182.7431674583995,0.6342314858356155,-1.1814641808325597,3.2964123377977135,0
67.jpg,68.51160948426573,0,30.0,65025.0,6487.263578069525,0.7048223575613922,-1.0612945467672603,3.480024406522676,0
68.jpg,74.84096372377623,0,34.0,64009.0,6961.598396274034,0.524335862427434,-1.3286671085470474,3.460648269237905,0
69.jpg,72.95268793706293,0,31.0,65025.0,6893.834955624645,0.5760239892518558,-1.2890210542120881,3.4476924715249693,0
7.jpg,74.24295236013987,0,34.0,65025.0,6915.846186126227,0.5460315827832516,-1.2836794745689364,3.4587667721455913,0
70.jpg,67.62054742132867,0,30.0,65025.0,6157.497214385644,0.659861675224101,-1.1348993536336618,3.4507641347666884,0
71.jpg,77.07962740384616,0,39.0,65025.0,7339.182060918865,0.5232755783323195,-1.3286914141635808,3.4820168338364876,0
72.jpg,67.92345935314685,0,31.0,65025.0,5966.422627106303,0.5940689370598856,-1.2410678125409733,3.4380924829205752,0
73.jpg,71.98142482517483,0,31.0,65025.0,7007.380500679663,0.6703944904115674,-1.1168166027742108,3.5027365606244865,0
74.jpg,69.71271306818181,0,27.0,64009.0,6532.692788552722,0.6378322264386698,-1.1891573801905713,3.4662937045663753,0
75.jpg,62.37863308566433,0,28.0,62500.0,5642.035259145532,0.8043542499876718,-0.8496938684920741,3.453380378473189,0
76.jpg,71.1326486013986,0,28.0,64516.0,6725.056650414981,0.6265210186185015,-1.1990813487393803,3.4890884462797382,0
77.jpg,73.5592493444056,0,37.0,65025.0,6854.023751315887,0.5784495010179663,-1.2212984794860153,3.4939683751000383,0
78.jpg,68.48994755244755,0,30.0,65025.0,6581.065676920327,0.7253495038286253,-1.0368048321188341,3.500803720799127,0
79.jpg,67.35713505244755,0,29.0,65025.0,6227.5154287676,0.7085480207690963,-1.0326307222550621,3.497145853910948,0
8.jpg,70.11573972902097,0,30.0,65025.0,6644.036456806385,0.6574319909047482,-1.1534313646117194,3.4643868860572664,0
80.jpg,52.81326486013986,0,23.0,61504.0,3633.148587155373,0.5942079551011575,-1.2483011059815023,3.206543227445153,0
9.jpg,77.3267318618881,0,38.0,65025.0,7333.1014248306365,0.5014140272712727,-1.3692982745450062,3.4642065279947634,0
COVID-1.png,145.89684679142292,0,154.0,65025.0,2684.963375366165,-1.1357669361301987,1.1000304290657876,4.294654435056369,1
COVID-10.png,141.35546582252994,124,136.0,51529.0,1650.2517718104475,0.015495119058601315,-0.39808859633101257,4.268738454628768,1
COVID-11.png,149.83344705316495,181,153.0,38809.0,2116.3007351888864,-0.1311351714758953,-1.1264743456195068,4.388838435595977,1
COVID-12.png,150.6977998008971,147,150.0,65025.0,2567.457774043029,-0.30572349574167174,0.44887531481305354,4.533290361859808,1
COVID-13.png,120.62544043131508,0,122.0,65025.0,3747.9169528113,-0.1772255324851843,-0.8524227154090052,4.754770726929263,1
COVID-14.png,124.46908871265423,103,112.0,32761.0,1757.8637467887095,0.6050010768849233,-0.8627149645685637,4.097121680102448,1
COVID-15.png,158.4232950414425,198,164.0,62001.0,2394.4270002096923,-0.9996084494595749,1.3641438170840496,4.44031017701741,1
COVID-16.png,129.67687162335992,10,135.0,65025.0,2826.1461669047953,-0.44846382872613366,-0.468482125506533,4.617348263066191,1
COVID-17.png,123.76983478932003,86,102.0,38809.0,2710.2929820746954,0.9465980525132393,-0.44747070657485377,4.144506098915262,1
COVID-18.png,151.38281450990482,0,176.0,64516.0,5644.2221290166,-0.7086048752110464,-0.5699206803445751,4.6553275520394255,1
COVID-19.png,117.14655317054618,9,126.0,60516.0,5780.427398578981,-0.20657333299408728,-1.327626425496406,4.609681956235829,1
COVID-2.png,150.6405297479894,214,153.0,42436.0,2388.051908865797,-0.048478148333162524,-1.3188351314763556,4.388202370183278,1
COVID-20.png,135.49243297054844,106,129.0,50625.0,1694.9778988031967,0.2630480795257416,-0.6331405544084361,4.334614052828288,1
COVID-21.png,151.38281450990482,0,176.0,64516.0,5644.2221290166,-0.7086048752110464,-0.5699206803445751,4.6553275520394255,1
COVID-22.png,102.07846668381785,5,108.0,51984.0,5118.981337526571,-0.04902813824265861,-1.3414223088287724,4.4302538104173195,1
COVID-23.png,120.34528696547018,112,116.0,51984.0,1436.7940217297669,-0.017427257168632998,-0.12717416150376826,4.191425723829297,1
COVID-24.png,148.57567588729432,0,172.0,64516.0,5892.983817460482,-0.7091182034915715,-0.6479676533503502,4.6525630503323985,1
COVID-25.png,128.781098645429,3,138.0,60025.0,3099.427971728404,-0.4898928445475658,-0.0752293510355333,4.577740977318679,1
COVID-26.png,111.7489513540117,134,112.0,20449.0,867.5925936420111,0.07226539266033392,-0.9427835854913043,3.843977365312219,1
COVID-27.png,134.730730081319,3,146.0,58081.0,3367.287333086292,-0.6752464099762411,-0.3090749007385054,4.621485773804859,1
COVID-28.png,142.61572018210086,254,130.0,65025.0,5095.700417969107,0.1679383395274804,-0.8900244870911531,4.591174238288914,1
COVID-29.png,165.81687005738192,205,180.0,65025.0,1731.4806299323213,-1.0013085023159907,0.7805141258676804,4.087917024122094,1
COVID-3.png,140.59861746512902,0,143.0,65025.0,2520.1082179071677,-0.6201926713273744,0.49669584501277475,4.5093518702163,1
COVID-30.png,150.90924038880996,0,175.0,65025.0,6354.217218784071,-0.658746849336524,-0.7310225854192876,4.619200974880515,1
COVID-31.png,145.16928222279392,162,149.0,51076.0,1942.6661232294966,-0.28839889686149484,-0.36075549839244436,4.325462262733117,1
COVID-32.png,124.47211999865773,6,132.0,65025.0,3421.0597058097414,-0.13216737493804198,-0.9458385961455713,4.798545257313877,1
COVID-33.png,126.80513640787015,25,131.0,55225.0,3911.9421738164165,-0.30674676767991077,-0.9173469938898258,4.607299599463856,1
COVID-34.png,159.79845863021666,255,156.0,65025.0,2692.0493353273373,-0.13078884487882406,-0.14911354455083714,4.590344927066827,1
COVID-35.png,137.17868927640632,57,141.0,47524.0,1670.446308640948,-0.13534174963147047,-0.8828130384706023,4.287090881155576,1
COVID-36.png,153.96219281663517,1,179.0,65025.0,6624.255458123737,-0.6254704281905126,-0.8385856535063816,4.616343036834969,1
COVID-37.png,90.2944374224002,0,98.0,54289.0,1915.1110896268515,-0.6560103414603484,-0.42798421585825563,4.124227534359586,1
COVID-38.png,135.673549512869,53,142.0,41616.0,1980.9532951816323,-0.10574487841728016,-0.9979093515297639,4.387292090233786,1
COVID-39.png,150.98540284784286,0,165.0,65025.0,4852.600887581978,-0.8090333447602375,-0.11337903489465706,4.65672913051014,1
COVID-4.png,116.71467880672476,16,121.0,64516.0,3331.5721751099195,-0.18463325123440746,-0.9285219837943952,4.7004862600864215,1
COVID-40.png,170.36586839073388,233,174.0,65025.0,2678.382812393681,-0.5231853677077443,-0.3661573086287633,4.498624024120549,1
COVID-41.png,137.277424189886,57,140.0,44521.0,1600.4998302618815,-0.0496093035831747,-0.8515071910273821,4.280860199953171,1
COVID-42.png,130.95808771713962,0,135.0,65025.0,5677.770181034621,-0.22272198328794515,-0.7721983082163266,4.651379573444938,1
COVID-43.png,123.37110323150748,117,119.0,32761.0,1555.9046420967134,0.25543198808261375,-0.765862949580133,4.271506542412469,1
COVID-44.png,131.08758291294282,157,135.0,56169.0,1836.1143189202767,-0.09830460841908956,-0.935322309386736,4.330853074305219,1
COVID-45.png,129.2872115524435,0,133.0,65025.0,6843.932598840817,-0.17557139682271206,-1.089492506737825,4.523875723007991,1
COVID-46.png,153.23329716669835,204,166.0,58564.0,2211.8588955492014,-0.7329172604703088,-0.42217642596191274,4.312028927073667,1
COVID-47.png,142.37262446728784,0,158.0,64516.0,5460.032771010629,-0.49722011174257946,-0.8231641401339411,4.836716621661677,1
COVID-48.png,157.0453350633662,235,169.0,56169.0,3162.6674115165174,-0.5649340108305152,-0.49750465896763973,4.606140004133815,1
COVID-49.png,178.21909150904352,248,183.0,65025.0,2633.875031091513,-0.9909809189003478,1.3557035248981553,4.458560497303049,1
COVID-5.png,167.83579602017875,193,184.0,44944.0,2343.858474576081,-0.6954224252655785,-0.699260939675892,4.299049863405494,1
COVID-50.png,145.4013042359705,149,149.0,65025.0,1600.4417334026027,-0.5888627056190145,-0.03352001227626866,4.232459743485187,1
COVID-51.png,172.56205187861434,199,184.0,55225.0,1910.1356362591403,-1.1286862965869031,1.1437939726018236,4.220471197978244,1
COVID-52.png,178.21909150904352,248,183.0,65025.0,2633.875031091513,-0.9909809189003478,1.3557035248981553,4.458560497303049,1
COVID-53.png,147.16933815057996,177,161.0,53824.0,2608.6971889546917,-1.1225297508272125,0.969661682537521,4.377585285209726,1
COVID-54.png,126.22612722452769,190,129.0,43681.0,2115.7889577524743,-0.12167977302788578,-1.2866799237754152,4.289434846903859,1
COVID-55.png,161.76615474099842,225,162.0,61504.0,3008.6944355322125,-0.6840509323017278,0.15838006074648625,4.530973015691904,1
COVID-56.png,121.82359257726424,205,121.0,46656.0,3061.9652003728825,-0.07649021803071983,-1.0483353185544677,4.627781392162006,1
COVID-57.png,124.26514244807105,135,131.0,65025.0,753.5345361171678,-0.7097296123567188,1.2670721389659052,3.6764956220917884,1
COVID-58.png,141.19736915694455,22,138.0,65025.0,3994.370425624163,0.041321959239762895,-0.87394723786083,4.824361701451388,1
COVID-59.png,174.12577040525275,247,177.0,53824.0,2393.3506765871,-0.4070844532300962,-0.527341497243262,4.519083845840768,1
COVID-6.png,152.10205702397064,201,155.0,44100.0,1594.9261734400432,-0.9891432523834138,1.0697167577156899,4.061051920487012,1
COVID-60.png,154.6924531045514,184,164.0,65025.0,1385.448786905176,-0.7438047376585559,0.11108202084375618,4.093144554404526,1
COVID-61.png,124.0331651771233,0,132.0,55696.0,3584.657673462823,-0.4545545420611649,-0.5566127859782926,4.641437909821997,1
COVID-62.png,138.44552074361584,180,147.0,35344.0,1378.252199738054,-0.999645312792393,0.595020973889147,3.8961542217261775,1
COVID-63.png,151.93391572801198,3,170.0,65025.0,2867.838207336843,-1.2031949662887536,0.8436596605641995,4.326386230530622,1
COVID-64.png,144.0313083746267,176,152.0,43264.0,1878.8456657963493,-1.0880567622553716,0.8973444028513828,4.136836810577251,1
COVID-7.png,149.37020838693078,223,156.0,61504.0,3211.964096744083,-0.5152391623066275,-0.463223260947609,4.5663333418498775,1
COVID-8.png,160.47578886142213,226,167.0,43264.0,2429.6308748782512,-0.2954412260581074,-1.1003014233934845,4.409546252720516,1
COVID-9.png,125.14219080323487,0,131.0,65025.0,3214.9732829667373,-0.496254515422328,0.16175425613721295,4.4416181101071315,1
Snap-181.jpg,248.30787272135416,255,255.0,24336.0,679.3804524245553,-3.7787747662107534,12.731344206029506,0.5691209330109632,2
Snap-183.jpg,248.99817362467448,255,255.0,20164.0,578.6697816171526,-3.904651571185927,13.716170902135222,0.5400687554892406,2
Snap-184.jpg,248.8535919189453,255,255.0,23409.0,649.6555668303774,-4.045093168332839,14.80856559301585,0.515813562832354,2
Snap-185.jpg,249.33485493977864,255,255.0,23409.0,559.3995711846053,-4.1933227163667635,16.453926080940256,0.5472365092260114,2
Snap-186.jpg,248.88528442382812,255,255.0,23409.0,623.0702977747346,-4.053692722087489,15.136830853669636,0.5590048890878637,2
Snap-187.jpg,248.31517557779947,255,255.0,22801.0,702.4038302487135,-3.8476245717909805,13.24126189959691,0.553696328974766,2
Snap-188.jpg,248.68541849772134,255,255.0,21904.0,609.6870994728903,-3.8003072756965226,12.920730853316106,0.5624974839484206,2
Snap-189.jpg,248.36193115234374,255,255.0,20164.0,616.4467524229942,-3.640553753623662,11.771476490196589,0.6142787386649446,2
Snap-190.jpg,248.34626139322916,255,255.0,21316.0,672.0409778847986,-3.795626709331289,12.884564309983265,0.5750510705273933,2
Snap-28.jpg,245.49719075520832,255,255.0,33124.0,1358.5256903503312,-3.673740688888797,11.625554623024101,0.5174345407965721,2
Snap-30.jpg,246.00428466796876,255,255.0,34225.0,1300.3684272796415,-3.8441821316105913,12.979472286566189,0.5264467499242671,2
Snap-31.jpg,244.9569091796875,255,255.0,35721.0,1453.4180243661006,-3.6200645642167912,11.312973224853568,0.5813706942423869,2
Snap-32.jpg,245.60808451334634,255,255.0,32400.0,1343.7904214163602,-3.719264460154606,12.00154607556871,0.5365305726196881,2
Snap-33.jpg,245.76243957519532,255,255.0,33856.0,1381.0287951471055,-3.838639607358849,12.896079189678858,0.5069724050045764,2
Snap-34.jpg,245.9989589436849,255,255.0,34969.0,1369.390856460147,-3.950634320189433,13.804385717649954,0.5024297000664116,2
Snap-35.jpg,244.5316249593099,255,255.0,34225.0,1532.4090458417666,-3.5424683236933836,10.705091958984747,0.5716726651105254,2
Snap-37.jpg,245.21649373372395,255,255.0,34596.0,1387.1336122340915,-3.6328979780208996,11.404145439907426,0.5764526359464336,2
Snap-38.jpg,247.1348887125651,255,255.0,33856.0,1168.9159531878918,-4.199939909369435,15.846971218521858,0.4530401896861955,2
Snap-39.jpg,246.04100443522137,255,255.0,33124.0,1268.9088372316696,-3.8161401043509984,12.785809244329842,0.5387756559892366,2
Snap-40.jpg,246.4712762451172,255,255.0,32761.0,1244.7369264107492,-3.9742811464273218,13.970798324472682,0.4861462954536953,2
Snap-41.jpg,244.8865694173177,255,255.0,34596.0,1487.1998796780426,-3.6300856637061973,11.355795822990016,0.5652179550034464,2
Snap-42.jpg,244.94040181477865,255,255.0,34969.0,1497.1589539563834,-3.6559776093091503,11.521111436269576,0.5461352854199858,2
Snap-43.jpg,241.79928080240884,255,255.0,36100.0,1932.5864991165442,-3.091318324679279,7.680234055235857,0.6816971701141432,2
Snap-44.jpg,240.5841491699219,255,255.0,34969.0,2038.4139479699359,-2.8704575778259334,6.3733199644348915,0.7576826472184178,2
Snap-45.jpg,244.68426940917968,255,255.0,34969.0,1572.8609548597105,-3.6505581323251186,11.472116063409814,0.5401746022517447,2
Snap-46.jpg,245.38610860188803,255,255.0,34596.0,1430.7568065814673,-3.754096439532703,12.263263165203767,0.5296440855640423,2
Snap-48.jpg,242.79314900716145,255,255.0,34225.0,1700.7539672240534,-3.1400136745015716,7.985000396248038,0.6583685896232943,2
Snap-49.jpg,246.24942545572915,255,255.0,34596.0,1291.6836870071386,-3.927812843364624,13.579381462179402,0.4853609743959667,2
Snap-50.jpg,244.28324157714843,255,255.0,36100.0,1626.1500222151594,-3.563591531020319,10.85066193594803,0.5639549983980991,2
WP_20150902_017.jpg,117.36484726914415,95,114.0,59049.0,2024.2351357663692,0.3470970608630307,-0.507518149880172,4.4473114377346254,3
WP_20150902_018.jpg,120.06800014076576,137,116.0,57121.0,1774.6405582725224,0.473035419290054,-0.3260661872039292,4.344777906766765,3
WP_20150902_021.jpg,125.89816216216217,107,118.0,63504.0,1825.7963559691989,0.36908779170944017,-0.32939344416477123,4.389974028498721,3
WP_20150902_037.jpg,117.54015104166666,158,122.0,60516.0,2157.0916629501594,0.10880572631661288,-0.6031673543893534,4.455617212010537,3
WP_20150902_041.jpg,121.83414935247748,124,120.0,53361.0,1698.542127149428,0.3824950855861092,0.18002260340684684,4.346828937265418,3
WP_20150917_001.jpg,153.68549845157656,207,170.0,53361.0,3421.6667175767143,-0.3685365291502083,-1.3047450014674729,4.484098518133724,3
WP_20150917_002.jpg,148.77096354166667,182,154.0,58081.0,2173.726660684763,-0.07848013193686366,-1.1055043675944767,4.434973268898913,3
WP_20150917_003.jpg,142.03750929054053,78,148.0,54289.0,3005.3769750914116,0.018213450055020577,-1.6022783483139784,4.221803244947317,3
WP_20150917_004.jpg,144.20794341216217,170,153.0,47961.0,1888.7960044697707,-0.04235324402650624,-1.3040962733055248,4.198206120926284,3
WP_20150917_005.jpg,140.4700126689189,201,169.0,50625.0,4200.408000253217,-0.15398836291221324,-1.7507521556818044,4.043266582011982,3
WP_20150917_006.jpg,138.87959853603604,168,152.0,43264.0,2316.4601293320698,-0.09607895591954706,-1.4440449669049111,4.1835515798375775,3
WP_20150917_008.jpg,137.45945495495496,179,141.0,41209.0,3241.4236286218447,0.11130352785496922,-1.5688589863082143,4.170856544645253,3
WP_20150917_009.jpg,135.4762393018018,173,126.0,44521.0,2112.2661654404824,0.158072543037158,-1.4131593224280616,4.150451412099664,3
WP_20150917_010.jpg,144.8983051801802,206,164.0,48841.0,3232.7245511816395,-0.4212174834819168,-1.3864599160531914,4.103372440131547,3
WP_20150917_011.jpg,135.56986782094594,143,133.0,47961.0,2217.7004971475058,0.19803319804089153,-1.1458337942014987,4.377095488790972,3
WP_20150917_013.jpg,141.57510008445945,187,148.0,50625.0,2679.7284953939807,-0.14749673131887373,-1.35397105214641,4.428928534196549,3
WP_20150917_014.jpg,145.3926924268018,186,149.0,45369.0,2382.404163012662,-0.04095453435339923,-1.353442603628818,4.386688985587345,3
WP_20150917_015.jpg,138.6741299268018,70,154.0,48841.0,3188.80808276634,0.009116982936703304,-1.5411526271014826,4.3077428695747715,3
WP_20150917_016.jpg,143.01825042229729,169,159.0,43681.0,2386.6682816461853,-0.12100301006751786,-1.4956593000404046,4.156289838806964,3
WP_20150917_018.jpg,151.17375098536036,205,175.0,46656.0,3172.9797927178342,-0.5342574090116954,-1.3571911345326757,4.02019136769485,3
WP_20150917_019.jpg,138.62835627815315,151,143.0,51076.0,2242.8217428527955,0.0059201280756542895,-1.1635673971291267,4.360499452564709,3
WP_20160302_513.jpg,135.38143806306306,137,135.0,47524.0,1890.4870275265694,0.18811656934269091,-0.8686990219711208,4.384833698269495,3
WP_20160302_514.jpg,136.03809980292792,95,133.0,42436.0,1668.6160899309177,0.3497198977433378,-0.7308649904864146,4.294093757379836,3
WP_20160302_515.jpg,134.76292131193694,140,135.0,52441.0,1918.601231336432,0.17348653038512551,-0.7842090469710832,4.431621684536025,3
WP_20160302_517.jpg,135.94414118806307,109,132.0,44521.0,1754.0751383798406,0.37670578601818366,-0.7243041760923421,4.329414893802458,3
WP_20160302_518.jpg,135.0926825731982,138,135.0,49729.0,1932.7227510160756,0.22232990047862847,-0.8542812055967874,4.399226017072936,3
WP_20160302_519.jpg,133.79978125,101,130.0,44521.0,1701.2148141976438,0.36785061338731445,-0.7452455553069783,4.299789136375871,3
WP_20160302_520.jpg,133.81413457207208,135,133.0,51984.0,1941.647320596755,0.1935337047124427,-0.7769877097150673,4.441176081698728,3
WP_20160302_521.jpg,132.26393074324324,101,128.0,49284.0,1698.3737031753838,0.41727289930000766,-0.6788090245589258,4.292895335236605,3
WP_20160302_523.jpg,133.3492027027027,86,132.0,51076.0,1941.5627894544073,0.2637566559107843,-0.8062799448386371,4.4136956324068,3
WP_20160302_524.jpg,134.49459614301801,99,131.0,47961.0,1757.8211095933748,0.4059549379125482,-0.7069502901668483,4.320296587927473,3
WP_20160302_525.jpg,133.26433361486485,86,132.0,50176.0,1899.7570176612235,0.2771193544248273,-0.789092822571277,4.393891974221061,3
WP_20160302_526.jpg,134.96496283783785,96,131.0,48400.0,1756.17683348961,0.3822521045747542,-0.7091934617589701,4.330036323498527,3
WP_20160302_527.jpg,135.07471100788288,89,133.0,48400.0,1865.0709245997605,0.2799853200983253,-0.7981341179061068,4.38318724314768,3
WP_20160302_528.jpg,135.69420087274776,98,132.0,49729.0,1658.2741379354384,0.37961283098075255,-0.6794848786014263,4.297320473991105,3
WP_20160302_529.jpg,134.5987166385135,137,134.0,48841.0,1826.2653969171724,0.23120888691497735,-0.7588306436350232,4.392410183917057,3
1.jpg,168.27578922193877,177,173.0,51076.0,904.290569769348,-1.9457730127366903,6.272611732521707,3.6728233903687815,4
10.jpg,140.73708545918367,166,143.0,31684.0,719.3750723727987,-0.5777902980120437,0.019852170538300573,3.6997502859292255,4
11.jpg,161.43706154336735,168,166.0,25281.0,417.2157852430236,-2.071544053406562,5.409433048987697,2.9866877905105405,4
12.jpg,142.09717793367346,161,148.0,39204.0,940.6315800461457,-1.193410684368687,1.4686721128203954,3.7875119122251797,4
